MsgType;Account;ClOrdID;HandlInst;OrderID;OrderQty;OrdType;OrigClOrdID;Price;Side;Symbol;TimeInForce;TransactTime;ExecBroker;StopPx;MinQty;MaxFloor;ExpireDate;Memo;BeginString;BodyLength;MsgSeqNum;SenderCompID;SenderSubID;TargetCompID;TargetSubID;SendingTime;CheckSum
D;ABCDE;00126;1;null;100.0;2;null;34.23;2;TAMM4;0;2012-04-18 17:05:44.890-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:05:44.890-0300;null
D;012345;00127;1;null;300.0;2;null;21.34;2;VALE3;0;2012-04-18 17:05:44.890-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:05:44.890-0300;null
D;012346;00128;1;null;500.0;2;null;32.12;2;VALE5;0;2012-04-18 17:05:44.891-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:05:44.891-0300;null
D;012347;00129;1;null;500.0;2;null;32.12;1;ELET3;0;2012-04-18 17:05:44.891-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:05:44.891-0300;null
D;012345;00001;1;null;1000.0;2;null;25.0;1;PETR4;0;2012-04-18 17:20:36.293-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.294-0300;null
D;ABCDE;00002;1;null;500.0;2;null;34.23;2;VALE5;0;2012-04-18 17:20:36.308-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.308-0300;null
F;ABCDE;00003;1;null;500.0;2;00002;34.23;2;VALE5;0;2012-04-18 17:20:36.308-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.309-0300;null
D;012345;00004;1;null;100.0;2;null;21.34;1;PETR3;0;2012-04-18 17:20:36.309-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.309-0300;null
D;012346;00005;1;null;300.0;2;null;32.12;2;PDGR3;0;2012-04-18 17:20:36.309-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.310-0300;null
G;012347;00006;1;null;500.0;2;00005;32.12;2;PDGR3;0;2012-04-18 17:20:36.310-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.310-0300;null
G;012348;00007;1;null;500.0;2;00006;32.15;2;PDGR3;0;2012-04-18 17:20:36.311-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.311-0300;null
D;012349;00008;1;null;100.0;2;null;12.33;1;RSID3;0;2012-04-18 17:20:36.311-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.311-0300;null
D;012350;00009;1;null;4500.0;2;null;12.4;2;RSID3;0;2012-04-18 17:20:36.312-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.312-0300;null
D;012351;00010;1;null;1100.0;2;null;23.45;1;BBDC4;0;2012-04-18 17:20:36.312-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.312-0300;null
D;012345;00011;1;null;1000.0;2;null;25.0;1;PETR4;0;2012-04-18 17:20:36.313-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.313-0300;null
D;ABCDE;00012;1;null;500.0;2;null;34.23;2;VALE5;0;2012-04-18 17:20:36.313-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.313-0300;null
D;ABCDE;00013;1;null;500.0;2;null;34.23;2;VALE5;0;2012-04-18 17:20:36.314-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.314-0300;null
D;012345;00014;1;null;100.0;2;null;21.34;1;PETR3;0;2012-04-18 17:20:36.314-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.314-0300;null
D;012346;00015;1;null;300.0;2;null;32.12;2;PDGR3;0;2012-04-18 17:20:36.315-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.316-0300;null
D;012347;00016;1;null;500.0;2;null;32.12;2;PDGR3;0;2012-04-18 17:20:36.316-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.316-0300;null
D;012348;00017;1;null;500.0;2;null;32.15;2;PDGR3;0;2012-04-18 17:20:36.316-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.316-0300;null
D;012349;00018;1;null;100.0;2;null;12.33;1;RSID3;0;2012-04-18 17:20:36.317-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.317-0300;null
D;012350;00019;1;null;4500.0;2;null;12.4;2;RSID3;0;2012-04-18 17:20:36.317-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.317-0300;null
D;012351;00020;1;null;1100.0;2;null;23.45;1;BBDC4;0;2012-04-18 17:20:36.318-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.318-0300;null
D;012345;00021;1;null;1000.0;2;null;25.0;1;GOLL4;0;2012-04-18 17:20:36.318-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.318-0300;null
D;ABCDE;00022;1;null;500.0;2;null;34.23;1;TAMM4;0;2012-04-18 17:20:36.319-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.319-0300;null
D;ABCDE;00023;1;null;500.0;2;null;34.23;2;VALE3;0;2012-04-18 17:20:36.319-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.319-0300;null
D;012345;00024;1;null;100.0;2;null;21.34;2;VALE5;0;2012-04-18 17:20:36.320-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.320-0300;null
D;012346;00025;1;null;300.0;2;null;32.12;1;ELET3;0;2012-04-18 17:20:36.320-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.320-0300;null
D;012347;00026;1;null;500.0;2;null;32.12;2;TNLP4;0;2012-04-18 17:20:36.321-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.321-0300;null
D;012348;00027;1;null;500.0;2;null;32.15;2;PETR4;0;2012-04-18 17:20:36.321-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.362-0300;null
D;012349;00028;1;null;100.0;2;null;12.33;2;VALE5;0;2012-04-18 17:20:36.362-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.362-0300;null
D;012350;00029;1;null;4500.0;2;null;12.4;1;VALE5;0;2012-04-18 17:20:36.363-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.363-0300;null
D;012351;00030;1;null;1100.0;2;null;23.45;1;PETR3;0;2012-04-18 17:20:36.363-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.363-0300;null
D;012345;00031;1;null;1000.0;2;null;25.0;1;PDGR3;0;2012-04-18 17:20:36.364-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.364-0300;null
D;ABCDE;00032;1;null;500.0;2;null;34.23;2;PDGR3;0;2012-04-18 17:20:36.364-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.364-0300;null
D;ABCDE;00033;1;null;500.0;2;null;34.23;2;PDGR3;0;2012-04-18 17:20:36.365-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.365-0300;null
D;012345;00034;1;null;100.0;2;null;21.34;1;RSID3;0;2012-04-18 17:20:36.365-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.365-0300;null
D;012346;00035;1;null;300.0;2;null;32.12;1;RSID3;0;2012-04-18 17:20:36.365-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.366-0300;null
D;012347;00036;1;null;500.0;2;null;32.12;1;BBDC4;0;2012-04-18 17:20:36.367-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.367-0300;null
D;012348;00037;1;null;500.0;2;null;32.15;2;PETR4;0;2012-04-18 17:20:36.367-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.367-0300;null
D;012349;00038;1;null;100.0;2;null;12.33;2;VALE5;0;2012-04-18 17:20:36.368-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.368-0300;null
D;012350;00039;1;null;4500.0;2;null;12.4;1;VALE5;0;2012-04-18 17:20:36.368-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.368-0300;null
D;012351;00040;1;null;1100.0;2;null;23.45;2;PETR3;0;2012-04-18 17:20:36.369-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.369-0300;null
D;012345;00041;1;null;1000.0;2;null;25.0;2;PDGR3;0;2012-04-18 17:20:36.369-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.370-0300;null
D;ABCDE;00042;1;null;500.0;2;null;34.23;2;PDGR3;0;2012-04-18 17:20:36.370-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.370-0300;null
D;ABCDE;00043;1;null;500.0;2;null;34.23;1;PDGR3;0;2012-04-18 17:20:36.370-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.371-0300;null
D;012345;00044;1;null;100.0;2;null;21.34;2;RSID3;0;2012-04-18 17:20:36.375-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.375-0300;null
D;012346;00045;1;null;300.0;2;null;32.12;1;RSID3;0;2012-04-18 17:20:36.376-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.376-0300;null
D;012347;00046;1;null;500.0;2;null;32.12;1;BBDC4;0;2012-04-18 17:20:36.376-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.376-0300;null
D;012348;00047;1;null;500.0;2;null;32.15;2;GOLL4;0;2012-04-18 17:20:36.377-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.377-0300;null
D;012349;00048;1;null;100.0;2;null;12.33;2;TAMM4;0;2012-04-18 17:20:36.377-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.377-0300;null
D;012350;00049;1;null;4500.0;2;null;12.4;1;VALE3;0;2012-04-18 17:20:36.378-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.378-0300;null
D;012351;00050;1;null;1100.0;2;null;23.45;2;VALE5;0;2012-04-18 17:20:36.378-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.378-0300;null
D;012345;00051;1;null;1000.0;2;null;25.0;2;ELET3;0;2012-04-18 17:20:36.379-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.379-0300;null
D;ABCDE;00052;1;null;500.0;2;null;34.23;2;TNLP4;0;2012-04-18 17:20:36.380-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.380-0300;null
D;ABCDE;00053;1;null;500.0;2;null;34.23;1;PETR4;0;2012-04-18 17:20:36.380-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.380-0300;null
D;012345;00054;1;null;1000.0;2;null;21.34;2;VALE5;0;2012-04-18 17:20:36.381-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.381-0300;null
D;012346;00055;1;null;500.0;2;null;32.12;1;VALE5;0;2012-04-18 17:20:36.381-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.381-0300;null
D;012347;00056;1;null;500.0;2;null;32.12;1;PETR3;0;2012-04-18 17:20:36.382-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.382-0300;null
D;012348;00057;1;null;100.0;2;null;32.15;1;PDGR3;0;2012-04-18 17:20:36.382-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.382-0300;null
D;012349;00058;1;null;300.0;2;null;12.33;2;PDGR3;0;2012-04-18 17:20:36.383-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.383-0300;null
D;012345;00059;1;null;500.0;2;null;25.0;2;PDGR3;0;2012-04-18 17:20:36.383-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.383-0300;null
D;ABCDE;00060;1;null;500.0;2;null;34.23;1;RSID3;0;2012-04-18 17:20:36.383-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.384-0300;null
D;ABCDE;00061;1;null;100.0;2;null;34.23;2;RSID3;0;2012-04-18 17:20:36.384-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.384-0300;null
D;012345;00062;1;null;4500.0;2;null;21.34;1;BBDC4;0;2012-04-18 17:20:36.384-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.385-0300;null
D;012346;00063;1;null;1100.0;2;null;32.12;1;PETR4;0;2012-04-18 17:20:36.385-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.385-0300;null
D;012347;00064;1;null;1000.0;2;null;32.12;2;VALE5;0;2012-04-18 17:20:36.385-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.386-0300;null
D;012348;00065;1;null;500.0;2;null;32.15;2;VALE5;0;2012-04-18 17:20:36.386-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.386-0300;null
D;012349;00066;1;null;500.0;2;null;12.33;1;PETR3;0;2012-04-18 17:20:36.386-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.386-0300;null
D;012350;00067;1;null;100.0;2;null;12.4;2;PDGR3;0;2012-04-18 17:20:36.387-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.387-0300;null
D;012351;00068;1;null;300.0;2;null;23.45;2;PDGR3;0;2012-04-18 17:20:36.388-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.388-0300;null
D;012345;00069;1;null;500.0;2;null;25.0;2;PDGR3;0;2012-04-18 17:20:36.388-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.388-0300;null
D;ABCDE;00070;1;null;500.0;2;null;34.23;1;RSID3;0;2012-04-18 17:20:36.389-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.389-0300;null
D;ABCDE;00071;1;null;1000.0;2;null;34.23;1;RSID3;0;2012-04-18 17:20:36.389-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.389-0300;null
D;012345;00072;1;null;500.0;2;null;21.34;2;BBDC4;0;2012-04-18 17:20:36.389-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.390-0300;null
D;012345;00073;1;null;500.0;2;null;25.0;2;GOLL4;0;2012-04-18 17:20:36.390-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.390-0300;null
D;ABCDE;00074;1;null;100.0;2;null;34.23;1;TAMM4;0;2012-04-18 17:20:36.390-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.391-0300;null
D;ABCDE;00075;1;null;300.0;2;null;34.23;1;VALE3;0;2012-04-18 17:20:36.391-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.391-0300;null
D;012345;00076;1;null;500.0;2;null;21.34;2;VALE5;0;2012-04-18 17:20:36.391-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.391-0300;null
D;012346;00077;1;null;500.0;2;null;32.12;2;ELET3;0;2012-04-18 17:20:36.392-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.392-0300;null
D;012347;00078;1;null;100.0;2;null;32.12;1;TNLP4;0;2012-04-18 17:20:36.392-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.392-0300;null
D;012348;00079;1;null;4500.0;2;null;32.15;2;PETR4;0;2012-04-18 17:20:36.393-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.393-0300;null
D;012349;00080;1;null;1100.0;2;null;12.33;2;VALE5;0;2012-04-18 17:20:36.393-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.393-0300;null
D;012350;00081;1;null;1000.0;2;null;12.4;2;VALE5;0;2012-04-18 17:20:36.394-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.394-0300;null
D;012345;00082;1;null;500.0;2;null;25.0;1;PETR3;0;2012-04-18 17:20:36.394-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.395-0300;null
D;ABCDE;00083;1;null;500.0;2;null;34.23;2;PDGR3;0;2012-04-18 17:20:36.395-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.395-0300;null
D;ABCDE;00084;1;null;100.0;2;null;34.23;1;PDGR3;0;2012-04-18 17:20:36.395-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.396-0300;null
D;012345;00085;1;null;300.0;2;null;21.34;1;PDGR3;0;2012-04-18 17:20:36.396-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.396-0300;null
D;012346;00086;1;null;500.0;2;null;32.12;1;RSID3;0;2012-04-18 17:20:36.396-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.397-0300;null
D;012347;00087;1;null;500.0;2;null;32.12;2;RSID3;0;2012-04-18 17:20:36.397-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.397-0300;null
D;012348;00088;1;null;100.0;2;null;32.15;2;BBDC4;0;2012-04-18 17:20:36.397-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.397-0300;null
D;012349;00089;1;null;4500.0;2;null;12.33;1;PETR4;0;2012-04-18 17:20:36.398-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.398-0300;null
D;012350;00090;1;null;1100.0;2;null;12.4;2;VALE5;0;2012-04-18 17:20:36.398-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.398-0300;null
D;012351;00091;1;null;1000.0;2;null;23.45;2;VALE5;0;2012-04-18 17:20:36.399-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.401-0300;null
D;012345;00092;1;null;500.0;2;null;25.0;2;PETR3;0;2012-04-18 17:20:36.401-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.401-0300;null
D;ABCDE;00093;1;null;500.0;2;null;34.23;1;PDGR3;0;2012-04-18 17:20:36.401-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.402-0300;null
D;ABCDE;00094;1;null;100.0;2;null;34.23;2;PDGR3;0;2012-04-18 17:20:36.402-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.402-0300;null
D;012345;00095;1;null;300.0;2;null;21.34;1;PDGR3;0;2012-04-18 17:20:36.402-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.403-0300;null
D;012346;00096;1;null;500.0;2;null;32.12;1;RSID3;0;2012-04-18 17:20:36.403-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.403-0300;null
D;012347;00097;1;null;500.0;2;null;32.12;1;RSID3;0;2012-04-18 17:20:36.403-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.404-0300;null
D;012348;00098;1;null;100.0;2;null;32.15;2;BBDC4;0;2012-04-18 17:20:36.404-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.404-0300;null
D;012345;00099;1;null;4500.0;2;null;25.0;2;GOLL4;0;2012-04-18 17:20:36.404-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.404-0300;null
D;ABCDE;00100;1;null;1100.0;2;null;34.23;1;TAMM4;0;2012-04-18 17:20:36.405-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.405-0300;null
D;ABCDE;00101;1;null;1000.0;2;null;34.23;2;VALE3;0;2012-04-18 17:20:36.405-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.405-0300;null
D;012345;00102;1;null;500.0;2;null;21.34;2;VALE5;0;2012-04-18 17:20:36.406-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.406-0300;null
D;012346;00103;1;null;500.0;2;null;32.12;2;ELET3;0;2012-04-18 17:20:36.406-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.406-0300;null
D;012347;00104;1;null;100.0;2;null;32.12;1;TNLP4;0;2012-04-18 17:20:36.407-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.407-0300;null
D;012348;00105;1;null;300.0;2;null;32.15;2;PETR4;0;2012-04-18 17:20:36.407-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.407-0300;null
D;012345;00106;1;null;500.0;2;null;25.0;1;VALE5;0;2012-04-18 17:20:36.407-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.408-0300;null
D;ABCDE;00107;1;null;1000.0;2;null;34.23;1;VALE5;0;2012-04-18 17:20:36.408-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.408-0300;null
D;ABCDE;00108;1;null;500.0;2;null;34.23;2;PETR3;0;2012-04-18 17:20:36.408-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.409-0300;null
D;012345;00109;1;null;500.0;2;null;21.34;2;PDGR3;0;2012-04-18 17:20:36.409-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.409-0300;null
D;012346;00110;1;null;100.0;2;null;32.12;2;PDGR3;0;2012-04-18 17:20:36.409-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.409-0300;null
D;012347;00111;1;null;300.0;2;null;32.12;1;PDGR3;0;2012-04-18 17:20:36.410-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.410-0300;null
D;012348;00112;1;null;500.0;2;null;32.15;2;RSID3;0;2012-04-18 17:20:36.410-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.410-0300;null
D;012349;00113;1;null;1000.0;2;null;12.33;1;RSID3;0;2012-04-18 17:20:36.411-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.411-0300;null
D;012345;00114;1;null;500.0;2;null;25.0;1;BBDC4;0;2012-04-18 17:20:36.411-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.412-0300;null
D;ABCDE;00115;1;null;500.0;2;null;34.23;1;PETR4;0;2012-04-18 17:20:36.412-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.412-0300;null
D;ABCDE;00116;1;null;100.0;2;null;34.23;2;VALE5;0;2012-04-18 17:20:36.412-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.412-0300;null
D;012345;00117;1;null;300.0;2;null;21.34;2;VALE5;0;2012-04-18 17:20:36.413-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.413-0300;null
D;012346;00118;1;null;500.0;2;null;32.12;1;PETR3;0;2012-04-18 17:20:36.413-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.413-0300;null
D;012347;00119;1;null;500.0;2;null;32.12;2;PDGR3;0;2012-04-18 17:20:36.414-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 17:20:36.414-0300;null
